
Output from Plumeria 2, fortran version, run date 2022.02.09  16:43

Input values:
      Using multilayered atmosphere from file metfile.txt                                                                     
                           Vent diameter (m):   349.0
                          Vent elevation (m):   144.0
                      Initial velocity (m/s):   219.8
                       Magma temperature (C):    900.
                         Weight fraction gas:   0.030
                         Weight fraction air:   0.001
               Magma specific heat, (J/kg K):  1000.0
                      Magma density, (kg/m3):  2500.0
                     Mixture density (kg/m3):   5.948
                   Mass fraction water added:   0.000
                           Mass flux, (kg/s):  0.125E+09
                 Mass flux of solids, (kg/s):  0.121E+09
                   Mixture sound speed (m/s):   144.0
**********************************************************************************************************************************************************************************************
   i        s        z        x        y       m_m       m_a       m_w       m_l       m_i      v       u          r   T_mix   T_air   rho_mix   rho_air    Time     p_air     water       ice
       meters   meters   meters   meters                                                      m/s     m/s          m  Kelvin  Kelvin     kg/m3     kg/m3 seconds        Pa      g/m3      g/m3
1675  12439.6  12423.4   -532.8    278.9 0.824E-01 0.912E+00 0.569E-02 0.000E+00 0.000E+00   13.80   126.29    3703.7   274.1   220.8     0.270     0.309   100.2   19570.8 0.000E+00 0.000E+00
1676  12447.3  12431.1   -533.2    279.1 0.824E-01 0.912E+00 0.569E-02 0.000E+00 0.000E+00   13.80   126.29    3706.5   273.9   220.7     0.270     0.309   100.2   19547.6 0.000E+00 0.000E+00
1677  12454.9  12438.7   -533.7    279.2 0.823E-01 0.912E+00 0.569E-02 0.000E+00 0.000E+00   13.80   126.29    3709.2   273.8   220.6     0.270     0.308   100.3   19524.5 0.000E+00 0.000E+00
1678  12462.6  12446.4   -534.2    279.3 0.823E-01 0.912E+00 0.568E-02 0.000E+00 0.000E+00   13.80   126.29    3712.0   273.7   220.6     0.270     0.308   100.3   19501.4 0.000E+00 0.000E+00
1679  12470.2  12454.0   -534.6    279.4 0.822E-01 0.912E+00 0.568E-02 0.000E+00 0.000E+00   13.80   126.29    3714.8   273.6   220.5     0.269     0.308   100.4   19478.3 0.000E+00 0.000E+00
1680  12477.9  12461.6   -535.1    279.5 0.821E-01 0.912E+00 0.568E-02 0.000E+00 0.000E+00   13.80   126.29    3717.6   273.5   220.4     0.269     0.308   100.5   19455.3 0.000E+00 0.000E+00
1681  12485.6  12469.3   -535.6    279.6 0.821E-01 0.912E+00 0.567E-02 0.000E+00 0.000E+00   13.80   126.29    3720.4   273.4   220.4     0.269     0.307   100.5   19432.2 0.000E+00 0.000E+00
1682  12493.2  12476.9   -536.0    279.7 0.820E-01 0.912E+00 0.567E-02 0.000E+00 0.000E+00   13.80   126.29    3723.2   273.3   220.3     0.269     0.307   100.6   19409.2 0.000E+00 0.000E+00
1683  12500.9  12484.6   -536.5    279.8 0.820E-01 0.912E+00 0.566E-02 0.000E+00 0.000E+00   13.80   126.29    3726.0   273.1   220.2     0.268     0.307   100.6   19386.2 0.000E+00 0.000E+00
1684  12508.5  12492.2   -537.0    279.9 0.819E-01 0.912E+00 0.566E-02 0.000E+00 0.000E+00   13.80   126.29    3728.8   273.0   220.2     0.268     0.306   100.7   19363.2 0.000E+00 0.000E+00
1685  12516.2  12499.8   -537.5    280.0 0.819E-01 0.912E+00 0.566E-02 0.000E+00 0.000E+00   13.80   126.29    3731.6   272.9   220.1     0.268     0.306   100.8   19340.3 0.000E+00 0.000E+00
1686  12523.8  12507.5   -537.9    280.1 0.818E-01 0.913E+00 0.565E-02 0.000E+00 0.000E+00   13.80   126.29    3734.4   272.8   220.1     0.268     0.306   100.8   19317.3 0.000E+00 0.000E+00
1687  12531.5  12515.1   -538.4    280.2 0.818E-01 0.913E+00 0.565E-02 0.000E+00 0.000E+00   13.80   126.29    3737.2   272.7   220.0     0.268     0.306   100.9   19294.4 0.000E+00 0.000E+00
1688  12539.1  12522.8   -538.9    280.3 0.817E-01 0.913E+00 0.564E-02 0.000E+00 0.000E+00   13.80   126.29    3740.0   272.6   219.9     0.267     0.305   100.9   19271.5 0.000E+00 0.000E+00
1689  12546.8  12530.4   -539.3    280.4 0.816E-01 0.913E+00 0.564E-02 0.000E+00 0.000E+00   13.80   126.29    3742.8   272.4   219.9     0.267     0.305   101.0   19248.6 0.000E+00 0.000E+00
1690  12554.5  12538.0   -539.8    280.5 0.816E-01 0.913E+00 0.564E-02 0.000E+00 0.000E+00   13.80   126.29    3745.6   272.3   219.8     0.267     0.305   101.1   19225.8 0.000E+00 0.000E+00
1691  12562.1  12545.7   -540.3    280.6 0.815E-01 0.913E+00 0.563E-02 0.000E+00 0.000E+00   13.80   126.29    3748.4   272.2   219.7     0.267     0.305   101.1   19203.0 0.000E+00 0.000E+00
1692  12569.8  12553.3   -540.8    280.7 0.815E-01 0.913E+00 0.563E-02 0.000E+00 0.000E+00   13.80   126.29    3751.2   272.1   219.7     0.266     0.304   101.2   19180.1 0.000E+00 0.000E+00
1693  12577.4  12561.0   -541.2    280.8 0.814E-01 0.913E+00 0.563E-02 0.000E+00 0.000E+00   13.80   126.29    3754.0   272.0   219.6     0.266     0.304   101.2   19157.4 0.000E+00 0.000E+00
1694  12585.1  12568.6   -541.7    280.9 0.814E-01 0.913E+00 0.562E-02 0.000E+00 0.000E+00   13.80   126.29    3756.8   271.9   219.5     0.266     0.304   101.3   19134.6 0.000E+00 0.000E+00
1695  12592.7  12576.2   -542.2    281.0 0.813E-01 0.913E+00 0.562E-02 0.000E+00 0.000E+00   13.80   126.29    3757.9   271.5   219.5     0.266     0.303   101.4   19111.8 0.000E+00 0.000E+00
1696  12600.4  12583.9   -542.7    281.1 0.813E-01 0.913E+00 0.561E-02 0.000E+00 0.000E+00   13.80   126.29    3760.8   271.4   219.4     0.266     0.303   101.4   19089.1 0.000E+00 0.000E+00
1697  12608.0  12591.5   -543.1    281.2 0.812E-01 0.913E+00 0.561E-02 0.000E+00 0.000E+00   13.80   126.29    3763.6   271.3   219.3     0.266     0.303   101.5   19066.4 0.000E+00 0.000E+00
1698  12615.7  12599.2   -543.6    281.3 0.812E-01 0.913E+00 0.561E-02 0.000E+00 0.000E+00   13.80   126.29    3766.5   271.2   219.3     0.265     0.303   101.5   19043.7 0.000E+00 0.000E+00
1699  12623.4  12606.8   -544.1    281.4 0.811E-01 0.913E+00 0.560E-02 0.000E+00 0.000E+00   13.80   126.29    3769.4   271.1   219.2     0.265     0.302   101.6   19021.0 0.000E+00 0.000E+00
1700  12631.0  12614.4   -544.6    281.5 0.810E-01 0.913E+00 0.560E-02 0.000E+00 0.000E+00   13.80   126.29    3772.2   271.0   219.2     0.265     0.302   101.7   18998.4 0.000E+00 0.000E+00
1701  12638.7  12622.1   -545.0    281.6 0.810E-01 0.913E+00 0.560E-02 0.000E+00 0.000E+00   13.80   126.29    3775.1   270.9   219.1     0.265     0.302   101.7   18975.7 0.000E+00 0.000E+00
1702  12646.3  12629.7   -545.5    281.7 0.809E-01 0.913E+00 0.559E-02 0.000E+00 0.000E+00   13.80   126.29    3777.9   270.8   219.0     0.264     0.302   101.8   18953.1 0.000E+00 0.000E+00
1703  12654.0  12637.4   -546.0    281.8 0.809E-01 0.914E+00 0.559E-02 0.000E+00 0.000E+00   13.80   126.28    3780.8   270.6   219.0     0.264     0.301   101.8   18930.5 0.000E+00 0.000E+00
1704  12661.6  12645.0   -546.5    281.9 0.808E-01 0.914E+00 0.558E-02 0.000E+00 0.000E+00   13.80   126.28    3783.7   270.5   218.9     0.264     0.301   101.9   18908.0 0.000E+00 0.000E+00
1705  12669.3  12652.6   -546.9    282.0 0.808E-01 0.914E+00 0.558E-02 0.000E+00 0.000E+00   13.80   126.28    3786.5   270.4   218.8     0.264     0.301   102.0   18885.4 0.000E+00 0.000E+00
1706  12676.9  12660.3   -547.4    282.1 0.807E-01 0.914E+00 0.558E-02 0.000E+00 0.000E+00   13.80   126.28    3789.4   270.3   218.8     0.264     0.300   102.0   18862.9 0.000E+00 0.000E+00
1707  12684.6  12667.9   -547.9    282.2 0.807E-01 0.914E+00 0.557E-02 0.000E+00 0.000E+00   13.80   126.28    3792.3   270.2   218.7     0.263     0.300   102.1   18840.4 0.000E+00 0.000E+00
1708  12692.3  12675.6   -548.4    282.3 0.806E-01 0.914E+00 0.557E-02 0.000E+00 0.000E+00   13.80   126.28    3795.2   270.1   218.6     0.263     0.300   102.2   18817.9 0.000E+00 0.000E+00
1709  12699.9  12683.2   -548.8    282.4 0.806E-01 0.914E+00 0.557E-02 0.000E+00 0.000E+00   13.80   126.28    3798.0   270.0   218.6     0.263     0.300   102.2   18795.4 0.000E+00 0.000E+00
1710  12707.6  12690.8   -549.3    282.5 0.805E-01 0.914E+00 0.556E-02 0.000E+00 0.000E+00   13.81   126.28    3800.9   269.9   218.5     0.263     0.299   102.3   18773.0 0.000E+00 0.000E+00
1711  12715.2  12698.5   -549.8    282.6 0.805E-01 0.914E+00 0.556E-02 0.000E+00 0.000E+00   13.81   126.28    3803.8   269.8   218.5     0.262     0.299   102.3   18750.6 0.000E+00 0.000E+00
1712  12722.9  12706.1   -550.3    282.7 0.804E-01 0.914E+00 0.555E-02 0.000E+00 0.000E+00   13.81   126.28    3806.7   269.7   218.4     0.262     0.299   102.4   18728.2 0.000E+00 0.000E+00
1713  12730.5  12713.8   -550.7    282.8 0.803E-01 0.914E+00 0.555E-02 0.000E+00 0.000E+00   13.81   126.28    3809.5   269.6   218.3     0.262     0.299   102.5   18705.8 0.000E+00 0.000E+00
1714  12738.2  12721.4   -551.2    282.9 0.803E-01 0.914E+00 0.555E-02 0.000E+00 0.000E+00   13.81   126.28    3812.4   269.5   218.3     0.262     0.298   102.5   18683.4 0.000E+00 0.000E+00
1715  12745.8  12729.0   -551.7    283.0 0.802E-01 0.914E+00 0.554E-02 0.000E+00 0.000E+00   13.81   126.28    3815.3   269.4   218.2     0.262     0.298   102.6   18661.1 0.000E+00 0.000E+00
1716  12753.5  12736.7   -552.2    283.1 0.802E-01 0.914E+00 0.554E-02 0.000E+00 0.000E+00   13.81   126.28    3818.2   269.2   218.1     0.261     0.298   102.6   18638.7 0.000E+00 0.000E+00
1717  12761.2  12744.3   -552.7    283.2 0.801E-01 0.914E+00 0.554E-02 0.000E+00 0.000E+00   13.81   126.28    3821.1   269.1   218.1     0.261     0.297   102.7   18616.4 0.000E+00 0.000E+00
1718  12768.8  12752.0   -553.1    283.3 0.801E-01 0.914E+00 0.553E-02 0.000E+00 0.000E+00   13.81   126.28    3823.9   269.0   218.0     0.261     0.297   102.8   18594.1 0.000E+00 0.000E+00
1719  12776.5  12759.6   -553.6    283.4 0.800E-01 0.914E+00 0.553E-02 0.000E+00 0.000E+00   13.81   126.29    3826.8   268.9   217.9     0.261     0.297   102.8   18571.9 0.000E+00 0.000E+00
1720  12784.1  12767.2   -554.1    283.5 0.800E-01 0.914E+00 0.553E-02 0.000E+00 0.000E+00   13.81   126.29    3829.7   268.8   217.9     0.260     0.297   102.9   18549.6 0.000E+00 0.000E+00
1721  12791.8  12774.9   -554.6    283.6 0.799E-01 0.915E+00 0.552E-02 0.000E+00 0.000E+00   13.81   126.29    3832.6   268.7   217.8     0.260     0.296   102.9   18527.4 0.000E+00 0.000E+00
1722  12799.4  12782.5   -555.0    283.7 0.799E-01 0.915E+00 0.552E-02 0.000E+00 0.000E+00   13.81   126.29    3835.5   268.6   217.7     0.260     0.296   103.0   18505.2 0.000E+00 0.000E+00
1723  12807.1  12790.2   -555.5    283.8 0.798E-01 0.915E+00 0.551E-02 0.000E+00 0.000E+00   13.81   126.29    3838.4   268.5   217.7     0.260     0.296   103.1   18483.0 0.000E+00 0.000E+00
1724  12814.7  12797.8   -556.0    283.9 0.798E-01 0.915E+00 0.551E-02 0.000E+00 0.000E+00   13.81   126.29    3841.3   268.4   217.6     0.260     0.296   103.1   18460.8 0.000E+00 0.000E+00
1725  12822.4  12805.4   -556.5    284.0 0.797E-01 0.915E+00 0.551E-02 0.000E+00 0.000E+00   13.81   126.29    3844.2   268.3   217.6     0.259     0.295   103.2   18438.7 0.000E+00 0.000E+00
1726  12830.1  12813.1   -557.0    284.1 0.797E-01 0.915E+00 0.550E-02 0.000E+00 0.000E+00   13.81   126.29    3847.1   268.2   217.5     0.259     0.295   103.2   18416.6 0.000E+00 0.000E+00
1727  12837.7  12820.7   -557.4    284.2 0.796E-01 0.915E+00 0.550E-02 0.000E+00 0.000E+00   13.81   126.29    3850.0   268.1   217.4     0.259     0.295   103.3   18394.5 0.000E+00 0.000E+00
1728  12845.4  12828.4   -557.9    284.3 0.796E-01 0.915E+00 0.550E-02 0.000E+00 0.000E+00   13.81   126.29    3852.9   268.0   217.4     0.259     0.295   103.4   18372.4 0.000E+00 0.000E+00
1729  12853.0  12836.0   -558.4    284.3 0.795E-01 0.915E+00 0.549E-02 0.000E+00 0.000E+00   13.81   126.29    3855.8   267.9   217.3     0.258     0.294   103.4   18350.3 0.000E+00 0.000E+00
1730  12860.7  12843.6   -558.9    284.4 0.795E-01 0.915E+00 0.549E-02 0.000E+00 0.000E+00   13.81   126.29    3858.7   267.7   217.2     0.258     0.294   103.5   18328.3 0.000E+00 0.000E+00
1731  12868.3  12851.3   -559.4    284.5 0.794E-01 0.915E+00 0.549E-02 0.000E+00 0.000E+00   13.81   126.29    3861.6   267.6   217.2     0.258     0.294   103.5   18306.3 0.000E+00 0.000E+00
1732  12876.0  12858.9   -559.8    284.6 0.794E-01 0.915E+00 0.548E-02 0.000E+00 0.000E+00   13.81   126.29    3864.5   267.5   217.1     0.258     0.293   103.6   18284.2 0.000E+00 0.000E+00
1733  12883.6  12866.6   -560.3    284.7 0.793E-01 0.915E+00 0.548E-02 0.000E+00 0.000E+00   13.81   126.29    3867.4   267.4   217.0     0.258     0.293   103.7   18262.3 0.000E+00 0.000E+00
1734  12891.3  12874.2   -560.8    284.8 0.793E-01 0.915E+00 0.548E-02 0.000E+00 0.000E+00   13.81   126.29    3870.3   267.3   217.0     0.257     0.293   103.7   18240.3 0.000E+00 0.000E+00
1735  12899.0  12881.8   -561.3    284.9 0.792E-01 0.915E+00 0.547E-02 0.000E+00 0.000E+00   13.82   126.29    3873.2   267.2   216.9     0.257     0.293   103.8   18218.4 0.000E+00 0.000E+00
1736  12906.6  12889.5   -561.8    285.0 0.791E-01 0.915E+00 0.547E-02 0.000E+00 0.000E+00   13.82   126.29    3876.1   267.1   216.9     0.257     0.292   103.8   18196.4 0.000E+00 0.000E+00
1737  12914.3  12897.1   -562.3    285.1 0.791E-01 0.915E+00 0.546E-02 0.000E+00 0.000E+00   13.82   126.29    3879.0   267.0   216.8     0.257     0.292   103.9   18174.5 0.000E+00 0.000E+00
1738  12921.9  12904.8   -562.7    285.2 0.790E-01 0.915E+00 0.546E-02 0.000E+00 0.000E+00   13.82   126.30    3881.9   266.9   216.7     0.256     0.292   104.0   18152.6 0.000E+00 0.000E+00
1739  12929.6  12912.4   -563.2    285.3 0.790E-01 0.916E+00 0.546E-02 0.000E+00 0.000E+00   13.82   126.30    3884.8   266.8   216.7     0.256     0.292   104.0   18130.8 0.000E+00 0.000E+00
1740  12937.2  12920.0   -563.7    285.4 0.789E-01 0.916E+00 0.545E-02 0.000E+00 0.000E+00   13.82   126.30    3887.7   266.7   216.6     0.256     0.291   104.1   18108.9 0.000E+00 0.000E+00
1741  12944.9  12927.7   -564.2    285.4 0.789E-01 0.916E+00 0.545E-02 0.000E+00 0.000E+00   13.82   126.30    3890.7   266.6   216.5     0.256     0.291   104.2   18087.1 0.000E+00 0.000E+00
1742  12952.5  12935.3   -564.7    285.5 0.788E-01 0.916E+00 0.545E-02 0.000E+00 0.000E+00   13.82   126.30    3893.6   266.5   216.5     0.256     0.291   104.2   18065.3 0.000E+00 0.000E+00
1743  12960.2  12943.0   -565.1    285.6 0.788E-01 0.916E+00 0.544E-02 0.000E+00 0.000E+00   13.82   126.30    3896.5   266.4   216.4     0.255     0.291   104.3   18043.5 0.000E+00 0.000E+00
1744  12967.9  12950.6   -565.6    285.7 0.787E-01 0.916E+00 0.544E-02 0.000E+00 0.000E+00   13.82   126.30    3899.4   266.3   216.3     0.255     0.290   104.3   18021.7 0.000E+00 0.000E+00
1745  12975.5  12958.2   -566.1    285.8 0.787E-01 0.916E+00 0.544E-02 0.000E+00 0.000E+00   13.82   126.30    3902.3   266.2   216.3     0.255     0.290   104.4   18000.0 0.000E+00 0.000E+00
1746  12983.2  12965.9   -566.6    285.9 0.786E-01 0.916E+00 0.543E-02 0.000E+00 0.000E+00   13.82   126.30    3905.2   266.0   216.2     0.255     0.290   104.5   17978.3 0.000E+00 0.000E+00
1747  12990.8  12973.5   -567.1    286.0 0.786E-01 0.916E+00 0.543E-02 0.000E+00 0.000E+00   13.82   126.30    3908.1   265.9   216.1     0.254     0.289   104.5   17956.6 0.000E+00 0.000E+00
1748  12998.5  12981.2   -567.6    286.1 0.785E-01 0.916E+00 0.543E-02 0.000E+00 0.000E+00   13.82   126.31    3911.0   265.8   216.1     0.254     0.289   104.6   17934.9 0.000E+00 0.000E+00
1749  13006.1  12988.8   -568.0    286.2 0.785E-01 0.916E+00 0.542E-02 0.000E+00 0.000E+00   13.82   126.31    3913.9   265.7   216.0     0.254     0.289   104.6   17913.2 0.000E+00 0.000E+00
1750  13013.8  12996.4   -568.5    286.2 0.784E-01 0.916E+00 0.542E-02 0.000E+00 0.000E+00   13.82   126.31    3916.8   265.6   216.0     0.254     0.289   104.7   17891.6 0.000E+00 0.000E+00
1751  13021.4  13004.1   -569.0    286.3 0.784E-01 0.916E+00 0.542E-02 0.000E+00 0.000E+00   13.82   126.31    3919.6   265.5   215.9     0.254     0.288   104.8   17869.9 0.000E+00 0.000E+00
1752  13029.1  13011.7   -569.5    286.4 0.783E-01 0.916E+00 0.541E-02 0.000E+00 0.000E+00   13.82   126.31    3922.5   265.4   215.8     0.253     0.288   104.8   17848.3 0.000E+00 0.000E+00
1753  13036.8  13019.4   -570.0    286.5 0.783E-01 0.916E+00 0.541E-02 0.000E+00 0.000E+00   13.83   126.31    3925.4   265.3   215.8     0.253     0.288   104.9   17826.7 0.000E+00 0.000E+00
1754  13044.4  13027.0   -570.5    286.6 0.782E-01 0.916E+00 0.541E-02 0.000E+00 0.000E+00   13.83   126.31    3928.3   265.1   215.7     0.253     0.288   104.9   17805.2 0.000E+00 0.000E+00
1755  13052.1  13034.6   -571.0    286.7 0.782E-01 0.916E+00 0.540E-02 0.000E+00 0.000E+00   13.83   126.31    3931.1   265.0   215.6     0.253     0.287   105.0   17783.6 0.000E+00 0.000E+00
1756  13059.7  13042.3   -571.4    286.8 0.781E-01 0.916E+00 0.540E-02 0.000E+00 0.000E+00   13.83   126.31    3934.0   264.9   215.6     0.253     0.287   105.1   17762.1 0.000E+00 0.000E+00
1757  13067.4  13049.9   -571.9    286.9 0.781E-01 0.917E+00 0.540E-02 0.000E+00 0.000E+00   13.83   126.32    3936.8   264.8   215.5     0.252     0.287   105.1   17740.6 0.000E+00 0.000E+00
1758  13075.0  13057.6   -572.4    286.9 0.780E-01 0.917E+00 0.539E-02 0.000E+00 0.000E+00   13.83   126.32    3939.7   264.7   215.4     0.252     0.287   105.2   17719.1 0.000E+00 0.000E+00
1759  13082.7  13065.2   -572.9    287.0 0.780E-01 0.917E+00 0.539E-02 0.000E+00 0.000E+00   13.83   126.32    3942.6   264.6   215.4     0.252     0.286   105.2   17697.6 0.000E+00 0.000E+00
1760  13090.4  13072.8   -573.4    287.1 0.779E-01 0.917E+00 0.538E-02 0.000E+00 0.000E+00   13.83   126.32    3945.5   264.5   215.3     0.252     0.286   105.3   17676.2 0.000E+00 0.000E+00
1761  13098.0  13080.5   -573.9    287.2 0.779E-01 0.917E+00 0.538E-02 0.000E+00 0.000E+00   13.83   126.32    3948.4   264.4   215.2     0.251     0.286   105.4   17654.7 0.000E+00 0.000E+00
1762  13105.7  13088.1   -574.4    287.3 0.778E-01 0.917E+00 0.538E-02 0.000E+00 0.000E+00   13.83   126.32    3951.3   264.2   215.2     0.251     0.286   105.4   17633.3 0.000E+00 0.000E+00
1763  13113.3  13095.8   -574.8    287.4 0.778E-01 0.917E+00 0.537E-02 0.000E+00 0.000E+00   13.83   126.32    3954.2   264.1   215.1     0.251     0.285   105.5   17611.9 0.000E+00 0.000E+00
1764  13121.0  13103.4   -575.3    287.5 0.777E-01 0.917E+00 0.537E-02 0.000E+00 0.000E+00   13.83   126.32    3957.1   264.0   215.1     0.251     0.285   105.5   17590.6 0.000E+00 0.000E+00
1765  13128.6  13111.0   -575.8    287.5 0.777E-01 0.917E+00 0.537E-02 0.000E+00 0.000E+00   13.83   126.33    3960.1   263.9   215.0     0.251     0.285   105.6   17569.2 0.000E+00 0.000E+00
1766  13136.3  13118.7   -576.3    287.6 0.776E-01 0.917E+00 0.536E-02 0.000E+00 0.000E+00   13.83   126.33    3963.0   263.8   214.9     0.250     0.284   105.7   17547.9 0.000E+00 0.000E+00
1767  13143.9  13126.3   -576.8    287.7 0.776E-01 0.917E+00 0.536E-02 0.000E+00 0.000E+00   13.84   126.33    3965.9   263.7   214.9     0.250     0.284   105.7   17526.6 0.000E+00 0.000E+00
1768  13151.6  13134.0   -577.3    287.8 0.775E-01 0.917E+00 0.536E-02 0.000E+00 0.000E+00   13.84   126.33    3968.8   263.6   214.8     0.250     0.284   105.8   17505.3 0.000E+00 0.000E+00
1769  13159.3  13141.6   -577.8    287.9 0.775E-01 0.917E+00 0.535E-02 0.000E+00 0.000E+00   13.84   126.33    3971.7   263.5   214.7     0.250     0.284   105.8   17484.0 0.000E+00 0.000E+00
1770  13166.9  13149.2   -578.3    288.0 0.774E-01 0.917E+00 0.535E-02 0.000E+00 0.000E+00   13.84   126.33    3974.6   263.4   214.7     0.250     0.283   105.9   17462.8 0.000E+00 0.000E+00
1771  13174.6  13156.9   -578.7    288.0 0.774E-01 0.917E+00 0.535E-02 0.000E+00 0.000E+00   13.84   126.33    3977.5   263.2   214.6     0.249     0.283   106.0   17441.5 0.000E+00 0.000E+00
1772  13182.2  13164.5   -579.2    288.1 0.774E-01 0.917E+00 0.534E-02 0.000E+00 0.000E+00   13.84   126.34    3980.5   263.1   214.5     0.249     0.283   106.0   17420.3 0.000E+00 0.000E+00
1773  13189.9  13172.2   -579.7    288.2 0.773E-01 0.917E+00 0.534E-02 0.000E+00 0.000E+00   13.84   126.34    3983.4   263.0   214.5     0.249     0.283   106.1   17399.1 0.000E+00 0.000E+00
1774  13197.5  13179.8   -580.2    288.3 0.773E-01 0.917E+00 0.534E-02 0.000E+00 0.000E+00   13.84   126.34    3986.3   262.9   214.4     0.249     0.282   106.2   17377.9 0.000E+00 0.000E+00
1775  13200.0  13182.3   -580.4    288.3 0.772E-01 0.917E+00 0.534E-02 0.000E+00 0.000E+00   13.84   126.34    3987.3   262.9   214.4     0.249     0.282   106.2   17371.1 0.000E+00 0.000E+00
1776  13203.1  13185.3   -580.6    288.3 0.772E-01 0.917E+00 0.533E-02 0.000E+00 0.000E+00   13.84   126.34    3988.4   262.8   214.4     0.249     0.282   106.2   17362.6 0.000E+00 0.000E+00
1777  13206.8  13189.0   -580.8    288.4 0.772E-01 0.917E+00 0.533E-02 0.000E+00 0.000E+00   13.84   126.34    3989.9   262.8   214.3     0.248     0.282   106.2   17352.4 0.000E+00 0.000E+00
1778  13211.1  13193.3   -581.1    288.4 0.772E-01 0.918E+00 0.533E-02 0.000E+00 0.000E+00   13.84   126.34    3991.5   262.7   214.3     0.248     0.282   106.3   17340.5 0.000E+00 0.000E+00
1779  13215.9  13198.1   -581.4    288.5 0.771E-01 0.918E+00 0.533E-02 0.000E+00 0.000E+00   13.84   126.34    3993.3   262.7   214.3     0.248     0.282   106.3   17327.3 0.000E+00 0.000E+00
1780  13221.2  13203.4   -581.7    288.5 0.771E-01 0.918E+00 0.533E-02 0.000E+00 0.000E+00   13.84   126.34    3995.4   262.6   214.2     0.248     0.282   106.3   17312.7 0.000E+00 0.000E+00
1781  13226.8  13209.0   -582.1    288.6 0.771E-01 0.918E+00 0.532E-02 0.000E+00 0.000E+00   13.84   126.34    3997.5   262.5   214.2     0.248     0.281   106.4   17297.0 0.000E+00 0.000E+00
1782  13232.9  13215.1   -582.5    288.7 0.770E-01 0.918E+00 0.532E-02 0.000E+00 0.000E+00   13.84   126.34    3999.8   262.4   214.1     0.248     0.281   106.4   17280.4 0.000E+00 0.000E+00
1783  13239.2  13221.4   -582.9    288.7 0.770E-01 0.918E+00 0.532E-02 0.000E+00 0.000E+00   13.85   126.35    4002.3   262.3   214.1     0.248     0.281   106.5   17263.0 0.000E+00 0.000E+00
1784  13245.8  13227.9   -583.3    288.8 0.769E-01 0.918E+00 0.532E-02 0.000E+00 0.000E+00   13.85   126.35    4004.8   262.2   214.0     0.247     0.281   106.5   17244.9 0.000E+00 0.000E+00
1785  13252.6  13234.7   -583.7    288.9 0.769E-01 0.918E+00 0.531E-02 0.000E+00 0.000E+00   13.85   126.35    4007.4   262.1   214.0     0.247     0.281   106.6   17226.3 0.000E+00 0.000E+00
